Station;Date;Temperature
WSLLAF;202206051850;18.2
WSLLAF;202206051900;18.3
WSLLAF;202206051910;18.0
WSLLAF;202206051920;17.6
WSLLAF;202206051930;17.2
WSLLAF;202206051940;17.0
WSLLAF;202206051950;17.0
WSLLAF;202206052000;16.9
WSLLAF;202206052010;16.8
WSLLAF;202206052020;16.9
WSLLAF;202206052030;16.8
WSLLAF;202206052040;16.7
WSLLAF;202206052050;16.8
WSLLAF;202206052100;16.9
WSLLAF;202206052110;16.8
WSLLAF;202206052120;16.7
WSLLAF;202206052130;16.5
WSLLAF;202206052140;16.5
WSLLAF;202206052150;16.1
WSLLAF;202206052200;16.0
WSLLAF;202206052210;16.1
WSLLAF;202206052220;16.2
WSLLAF;202206052230;16.0
WSLLAF;202206052240;15.6
WSLLAF;202206052250;15.3
WSLLAF;202206052300;15.2
WSLLAF;202206052310;15.0
WSLLAF;202206052320;15.1
WSLLAF;202206052330;13.9
WSLLAF;202206052340;14.3
WSLLAF;202206052350;14.5
WSLLAF;202206060000;14.4
WSLLAF;202206060010;14.7
WSLLAF;202206060020;14.3
WSLLAF;202206060030;14.5
WSLLAF;202206060040;14.2
WSLLAF;202206060050;14.3
WSLLAF;202206060100;14.1
WSLLAF;202206060110;14.2
WSLLAF;202206060120;14.1
WSLLAF;202206060130;13.7
WSLLAF;202206060140;13.8
WSLLAF;202206060150;14.0
WSLLAF;202206060200;14.1
WSLLAF;202206060210;14.3
WSLLAF;202206060220;14.1
WSLLAF;202206060230;13.9
WSLLAF;202206060240;13.8
WSLLAF;202206060250;13.6
WSLLAF;202206060300;13.7
WSLLAF;202206060310;13.7
WSLLAF;202206060320;13.6
WSLLAF;202206060330;13.8
WSLLAF;202206060340;13.7
WSLLAF;202206060350;13.8
WSLLAF;202206060400;13.8
WSLLAF;202206060410;13.8
WSLLAF;202206060420;13.8
WSLLAF;202206060430;13.7
WSLLAF;202206060440;14.2
WSLLAF;202206060450;15.4
WSLLAF;202206060500;16.9
WSLLAF;202206060510;16.1
WSLLAF;202206060520;15.2
WSLLAF;202206060530;14.7
WSLLAF;202206060540;14.3
WSLLAF;202206060550;14.4
WSLLAF;202206060600;14.6
WSLLAF;202206060610;14.8
WSLLAF;202206060620;14.9
WSLLAF;202206060630;14.9
WSLLAF;202206060640;14.7
WSLLAF;202206060650;14.9
WSLLAF;202206060700;15.5
WSLLAF;202206060710;16.4
WSLLAF;202206060720;17.2
WSLLAF;202206060730;17.0
WSLLAF;202206060740;17.0
WSLLAF;202206060750;17.0
WSLLAF;202206060800;17.2
WSLLAF;202206060810;17.5
WSLLAF;202206060820;17.5
WSLLAF;202206060830;17.9
WSLLAF;202206060840;17.7
WSLLAF;202206060850;17.8
WSLLAF;202206060900;18.2
WSLLAF;202206060910;18.4
WSLLAF;202206060920;18.2
WSLLAF;202206060930;18.6
WSLLAF;202206060940;18.8
WSLLAF;202206060950;18.9
WSLLAF;202206061000;19.0
WSLLAF;202206061010;19.5
WSLLAF;202206061020;19.5
WSLLAF;202206061030;19.8
WSLLAF;202206061040;20.1
WSLLAF;202206061050;20.8
WSLLAF;202206061100;20.2
WSLLAF;202206061110;20.2
WSLLAF;202206061120;20.1
WSLLAF;202206061130;20.3
WSLLAF;202206061140;20.4
WSLLAF;202206061150;21.0
WSLLAF;202206061200;20.8
WSLLAF;202206061210;20.9
WSLLAF;202206061220;21.0
WSLLAF;202206061230;21.0
WSLLAF;202206061240;20.6
WSLLAF;202206061250;21.2
WSLLAF;202206061300;21.0
WSLLAF;202206061310;21.7
WSLLAF;202206061320;22.0
WSLLAF;202206061330;21.9
WSLLAF;202206061340;22.3
WSLLAF;202206061350;22.5
WSLLAF;202206061400;21.7
WSLLAF;202206061410;21.4
WSLLAF;202206061420;21.1
WSLLAF;202206061430;21.2
WSLLAF;202206061440;21.3
WSLLAF;202206061450;21.5
WSLLAF;202206061500;21.2
WSLLAF;202206061510;21.2
WSLLAF;202206061520;20.8
WSLLAF;202206061530;20.8
WSLLAF;202206061540;20.5
WSLLAF;202206061550;20.6
WSLLAF;202206061600;20.6
WSLLAF;202206061610;20.5
WSLLAF;202206061620;20.5
WSLLAF;202206061630;20.4
WSLLAF;202206061640;20.2
WSLLAF;202206061650;20.0
WSLLAF;202206061700;19.7
WSLLAF;202206061710;19.4
WSLLAF;202206061720;18.9
WSLLAF;202206061730;18.5
WSLLAF;202206061740;18.2
WSLLAF;202206061750;18.3
WSLLAF;202206061800;18.2
WSLLAF;202206061810;18.2
WSLLAF;202206061820;18.0
WSLLAF;202206061830;17.8
WSLLAF;202206061840;17.6
WSLLAF;202206061850;17.1
WSLLAF;202206061900;16.7
WSLLAF;202206061910;16.6
WSLLAF;202206061920;16.6
WSLLAF;202206061930;16.5
WSLLAF;202206061940;16.0
WSLLAF;202206061950;16.0
WSLLAF;202206062000;15.7
WSLLAF;202206062010;15.3
WSLLAF;202206062020;15.8
WSLLAF;202206062030;16.1
WSLLAF;202206062040;16.2
WSLLAF;202206062050;16.4
WSLLAF;202206062100;16.4
WSLLAF;202206062110;16.4
WSLLAF;202206062120;16.4
WSLLAF;202206062130;16.2
WSLLAF;202206062140;16.5
WSLLAF;202206062150;16.5
WSLLAF;202206062200;16.4
WSLLAF;202206062210;16.0
WSLLAF;202206062220;15.6
WSLLAF;202206062230;15.3
WSLLAF;202206062240;14.8
WSLLAF;202206062250;14.7
WSLLAF;202206062300;14.7
WSLLAF;202206062310;14.3
WSLLAF;202206062320;14.3
WSLLAF;202206062330;14.4
WSLLAF;202206062340;14.4
WSLLAF;202206062350;14.5
WSLLAF;202206070000;14.7
WSLLAF;202206070010;14.6
WSLLAF;202206070020;14.0
WSLLAF;202206070030;13.6
WSLLAF;202206070040;13.4
WSLLAF;202206070050;13.1
WSLLAF;202206070100;12.8
WSLLAF;202206070110;12.7
WSLLAF;202206070120;12.6
WSLLAF;202206070130;12.5
WSLLAF;202206070140;12.4
WSLLAF;202206070150;12.5
WSLLAF;202206070200;12.5
WSLLAF;202206070210;12.6
WSLLAF;202206070220;12.8
WSLLAF;202206070230;12.8
WSLLAF;202206070240;12.9
WSLLAF;202206070250;12.9
WSLLAF;202206070300;12.9
WSLLAF;202206070310;12.8
WSLLAF;202206070320;12.8
WSLLAF;202206070330;12.9
WSLLAF;202206070340;12.9
WSLLAF;202206070350;12.9
WSLLAF;202206070400;12.9
WSLLAF;202206070410;12.9
WSLLAF;202206070420;12.8
WSLLAF;202206070430;12.8
WSLLAF;202206070440;12.7
WSLLAF;202206070450;12.8
WSLLAF;202206070500;12.9
WSLLAF;202206070510;13.1
WSLLAF;202206070520;13.1
WSLLAF;202206070530;13.2
WSLLAF;202206070540;14.0
WSLLAF;202206070550;13.8
WSLLAF;202206070600;13.6
WSLLAF;202206070610;13.5
WSLLAF;202206070620;13.6
WSLLAF;202206070630;13.7
WSLLAF;202206070640;13.7
WSLLAF;202206070650;13.9
WSLLAF;202206070700;14.4
WSLLAF;202206070710;14.1
WSLLAF;202206070720;14.5
WSLLAF;202206070730;15.3
WSLLAF;202206070740;14.8
WSLLAF;202206070750;14.4
WSLLAF;202206070800;15.1
WSLLAF;202206070810;15.3
WSLLAF;202206070820;15.2
WSLLAF;202206070830;15.0
WSLLAF;202206070840;15.0
WSLLAF;202206070850;14.7
WSLLAF;202206070900;13.4
WSLLAF;202206070910;13.1
WSLLAF;202206070920;13.5
WSLLAF;202206070930;14.2
WSLLAF;202206070940;15.4
WSLLAF;202206070950;15.8
WSLLAF;202206071000;15.7
WSLLAF;202206071010;15.5
WSLLAF;202206071020;15.7
WSLLAF;202206071030;15.7
WSLLAF;202206071040;16.4
WSLLAF;202206071050;16.7
WSLLAF;202206071100;17.3
WSLLAF;202206071110;17.4
WSLLAF;202206071120;17.8
WSLLAF;202206071130;18.0
WSLLAF;202206071140;18.4
WSLLAF;202206071150;18.3
WSLLAF;202206071200;18.1
WSLLAF;202206071210;18.8
WSLLAF;202206071220;18.8
WSLLAF;202206071230;19.0
WSLLAF;202206071240;19.1
WSLLAF;202206071250;18.9
WSLLAF;202206071300;19.1
WSLLAF;202206071310;19.3
WSLLAF;202206071320;18.9
WSLLAF;202206071330;18.8
WSLLAF;202206071340;19.5
WSLLAF;202206071350;19.3
WSLLAF;202206071400;19.6
WSLLAF;202206071410;19.7
WSLLAF;202206071420;19.7
WSLLAF;202206071430;19.5
WSLLAF;202206071440;19.7
WSLLAF;202206071450;19.5
WSLLAF;202206071500;20.0
WSLLAF;202206071510;19.8
WSLLAF;202206071520;19.8
WSLLAF;202206071530;19.4
WSLLAF;202206071540;19.7
WSLLAF;202206071550;19.6
WSLLAF;202206071600;19.1
WSLLAF;202206071610;19.0
WSLLAF;202206071620;18.3
WSLLAF;202206071630;18.1
WSLLAF;202206071640;18.2
WSLLAF;202206071650;18.3
WSLLAF;202206071700;17.9
WSLLAF;202206071710;17.6
WSLLAF;202206071720;17.2
WSLLAF;202206071730;16.9
WSLLAF;202206071740;16.5
WSLLAF;202206071750;16.4
WSLLAF;202206071800;16.2
WSLLAF;202206071810;16.0
WSLLAF;202206071820;16.3
WSLLAF;202206071830;16.5
WSLLAF;202206071840;16.4
WSLLAF;202206071850;16.1
WSLLAF;202206071900;15.7
WSLLAF;202206071910;14.9
WSLLAF;202206071920;14.7
WSLLAF;202206071930;14.4
WSLLAF;202206071940;14.0
WSLLAF;202206071950;13.9
WSLLAF;202206072000;13.7
WSLLAF;202206072010;13.8
WSLLAF;202206072020;13.8
WSLLAF;202206072030;13.5
WSLLAF;202206072040;12.8
WSLLAF;202206072050;12.8
WSLLAF;202206072100;12.8
WSLLAF;202206072110;12.6
WSLLAF;202206072120;12.4
WSLLAF;202206072130;12.5
WSLLAF;202206072140;12.1
WSLLAF;202206072150;12.0
WSLLAF;202206072200;12.1
WSLLAF;202206072210;12.2
WSLLAF;202206072220;11.7
WSLLAF;202206072230;11.6
WSLLAF;202206072240;12.3
WSLLAF;202206072250;12.2
WSLLAF;202206072300;12.2
WSLLAF;202206072310;12.4
WSLLAF;202206072320;12.1
WSLLAF;202206072330;11.9
WSLLAF;202206072340;12.1
WSLLAF;202206072350;11.6
WSLLAF;202206080000;11.7
WSLLAF;202206080010;11.9
WSLLAF;202206080020;11.9
WSLLAF;202206080030;11.9
WSLLAF;202206080040;11.8
WSLLAF;202206080050;11.6
WSLLAF;202206080100;11.5
WSLLAF;202206080110;11.4
WSLLAF;202206080120;11.5
WSLLAF;202206080130;11.6
WSLLAF;202206080140;11.6
WSLLAF;202206080150;11.3
WSLLAF;202206080200;11.1
WSLLAF;202206080210;11.1
WSLLAF;202206080220;11.1
WSLLAF;202206080230;10.5
WSLLAF;202206080240;10.6
WSLLAF;202206080250;10.8
WSLLAF;202206080300;11.0
WSLLAF;202206080310;11.0
WSLLAF;202206080320;10.8
WSLLAF;202206080330;10.7
WSLLAF;202206080340;10.5
WSLLAF;202206080350;10.6
WSLLAF;202206080400;10.8
WSLLAF;202206080410;10.9
WSLLAF;202206080420;11.2
WSLLAF;202206080430;11.3
WSLLAF;202206080440;11.7
WSLLAF;202206080450;12.7
WSLLAF;202206080500;12.1
WSLLAF;202206080510;12.2
WSLLAF;202206080520;12.6
WSLLAF;202206080530;12.7
WSLLAF;202206080540;13.4
WSLLAF;202206080550;13.1
WSLLAF;202206080600;13.0
WSLLAF;202206080610;13.5
WSLLAF;202206080620;13.0
WSLLAF;202206080630;12.6
WSLLAF;202206080640;13.0
WSLLAF;202206080650;13.7
WSLLAF;202206080700;14.6
WSLLAF;202206080710;14.9
WSLLAF;202206080720;14.6
WSLLAF;202206080730;15.2
WSLLAF;202206080740;15.1
WSLLAF;202206080750;14.9
WSLLAF;202206080800;14.4
WSLLAF;202206080810;14.4
WSLLAF;202206080820;14.9
WSLLAF;202206080830;15.4
WSLLAF;202206080840;15.4
WSLLAF;202206080850;15.2
WSLLAF;202206080900;15.1
WSLLAF;202206080910;15.4
WSLLAF;202206080920;15.0
WSLLAF;202206080930;15.7
WSLLAF;202206080940;16.0
WSLLAF;202206080950;16.2
WSLLAF;202206081000;16.3
WSLLAF;202206081010;15.5
WSLLAF;202206081020;14.8
WSLLAF;202206081030;15.0
WSLLAF;202206081040;14.6
WSLLAF;202206081050;14.5
WSLLAF;202206081100;14.4
WSLLAF;202206081110;14.4
WSLLAF;202206081120;14.4
WSLLAF;202206081130;14.3
WSLLAF;202206081140;14.1
WSLLAF;202206081150;13.9
WSLLAF;202206081200;14.0
WSLLAF;202206081210;13.9
WSLLAF;202206081220;13.7
WSLLAF;202206081230;13.5
WSLLAF;202206081240;13.5
WSLLAF;202206081250;13.6
WSLLAF;202206081300;13.6
WSLLAF;202206081310;13.6
WSLLAF;202206081320;13.5
WSLLAF;202206081330;13.4
WSLLAF;202206081340;13.2
WSLLAF;202206081350;13.0
WSLLAF;202206081400;13.1
WSLLAF;202206081410;13.3
WSLLAF;202206081420;13.8
WSLLAF;202206081430;13.7
WSLLAF;202206081440;13.6
WSLLAF;202206081450;13.4
WSLLAF;202206081500;13.5
WSLLAF;202206081510;13.7
WSLLAF;202206081520;13.9
WSLLAF;202206081530;14.0
WSLLAF;202206081540;13.5
WSLLAF;202206081550;13.2
WSLLAF;202206081600;13.7
WSLLAF;202206081610;13.9
WSLLAF;202206081620;14.2
WSLLAF;202206081630;14.2
WSLLAF;202206081640;14.5
WSLLAF;202206081650;14.2
WSLLAF;202206081700;14.2
WSLLAF;202206081710;14.3
WSLLAF;202206081720;14.2
WSLLAF;202206081730;14.3
WSLLAF;202206081740;14.3
WSLLAF;202206081750;14.2
WSLLAF;202206081800;14.0
WSLLAF;202206081810;14.1
WSLLAF;202206081820;14.1
WSLLAF;202206081830;14.0
WSLLAF;202206081840;13.9
WSLLAF;202206081850;13.6
WSLLAF;202206081900;13.4
WSLLAF;202206081910;13.3
WSLLAF;202206081920;13.2
WSLLAF;202206081930;12.9
WSLLAF;202206081940;12.8
WSLLAF;202206081950;12.8
WSLLAF;202206082000;12.7
WSLLAF;202206082010;12.5
WSLLAF;202206082020;12.3
WSLLAF;202206082030;12.2
WSLLAF;202206082040;12.0
WSLLAF;202206082050;12.0
WSLLAF;202206082100;12.3
WSLLAF;202206082110;12.5
WSLLAF;202206082120;12.5
WSLLAF;202206082130;12.5
WSLLAF;202206082140;12.2
WSLLAF;202206082150;10.9
WSLLAF;202206082200;10.1
WSLLAF;202206082210;10.0
WSLLAF;202206082220;10.1
WSLLAF;202206082230;10.0
WSLLAF;202206082240;9.9
WSLLAF;202206082250;9.8
WSLLAF;202206082300;9.9
WSLLAF;202206082310;9.8
WSLLAF;202206082320;9.5
WSLLAF;202206082330;9.7
WSLLAF;202206082340;9.7
WSLLAF;202206082350;9.8
WSLLAF;202206090000;9.9
WSLLAF;202206090010;9.9
WSLLAF;202206090020;9.8
WSLLAF;202206090030;9.8
WSLLAF;202206090040;9.9
WSLLAF;202206090050;10.1
WSLLAF;202206090100;10.1
WSLLAF;202206090110;10.0
WSLLAF;202206090120;10.1
WSLLAF;202206090130;9.5
WSLLAF;202206090140;8.9
WSLLAF;202206090150;8.8
WSLLAF;202206090200;8.8
WSLLAF;202206090210;8.8
WSLLAF;202206090220;8.7
WSLLAF;202206090230;8.8
WSLLAF;202206090240;8.8
WSLLAF;202206090250;8.6
WSLLAF;202206090300;8.6
WSLLAF;202206090310;8.6
WSLLAF;202206090320;8.6
WSLLAF;202206090330;8.4
WSLLAF;202206090340;8.4
WSLLAF;202206090350;8.5
WSLLAF;202206090400;8.6
WSLLAF;202206090410;8.8
WSLLAF;202206090420;9.2
WSLLAF;202206090430;9.4
WSLLAF;202206090440;9.3
WSLLAF;202206090450;9.3
WSLLAF;202206090500;9.3
WSLLAF;202206090510;9.5
WSLLAF;202206090520;9.5
WSLLAF;202206090530;9.6
WSLLAF;202206090540;9.7
WSLLAF;202206090550;9.5
WSLLAF;202206090600;9.5
WSLLAF;202206090610;9.6
WSLLAF;202206090620;9.7
WSLLAF;202206090630;9.9
WSLLAF;202206090640;10.0
WSLLAF;202206090650;10.1
WSLLAF;202206090700;10.4
WSLLAF;202206090710;10.8
WSLLAF;202206090720;11.3
WSLLAF;202206090730;11.7
WSLLAF;202206090740;11.8
WSLLAF;202206090750;12.0
WSLLAF;202206090800;11.5
WSLLAF;202206090810;11.3
WSLLAF;202206090820;11.1
WSLLAF;202206090830;10.9
WSLLAF;202206090840;11.1
WSLLAF;202206090850;11.2
WSLLAF;202206090900;11.6
WSLLAF;202206090910;11.5
WSLLAF;202206090920;11.4
WSLLAF;202206090930;11.2
WSLLAF;202206090940;11.0
WSLLAF;202206090950;11.1
WSLLAF;202206091000;11.3
WSLLAF;202206091010;11.4
WSLLAF;202206091020;11.3
WSLLAF;202206091030;11.3
WSLLAF;202206091040;11.4
WSLLAF;202206091050;11.5
WSLLAF;202206091100;11.3
WSLLAF;202206091110;11.1
WSLLAF;202206091120;11.7
WSLLAF;202206091130;12.5
WSLLAF;202206091140;12.9
WSLLAF;202206091150;13.5
WSLLAF;202206091200;13.7
WSLLAF;202206091210;14.0
WSLLAF;202206091220;13.9
WSLLAF;202206091230;13.0
WSLLAF;202206091240;10.6
WSLLAF;202206091250;10.7
WSLLAF;202206091300;12.2
WSLLAF;202206091310;13.4
WSLLAF;202206091320;13.8
WSLLAF;202206091330;14.5
WSLLAF;202206091340;12.7
WSLLAF;202206091350;12.3
WSLLAF;202206091400;12.2
WSLLAF;202206091410;12.4
WSLLAF;202206091420;12.5
WSLLAF;202206091430;12.4
WSLLAF;202206091440;13.4
WSLLAF;202206091450;13.7
WSLLAF;202206091500;14.3
WSLLAF;202206091510;14.2
WSLLAF;202206091520;14.6
WSLLAF;202206091530;15.1
WSLLAF;202206091540;15.4
WSLLAF;202206091550;15.1
WSLLAF;202206091600;15.1
WSLLAF;202206091610;14.6
WSLLAF;202206091620;15.5
WSLLAF;202206091630;15.5
WSLLAF;202206091640;14.5
WSLLAF;202206091650;13.8
WSLLAF;202206091700;13.6
WSLLAF;202206091710;13.6
WSLLAF;202206091720;13.5
WSLLAF;202206091730;13.6
WSLLAF;202206091740;14.5
WSLLAF;202206091750;14.7
WSLLAF;202206091800;14.6
WSLLAF;202206091810;14.2
WSLLAF;202206091820;14.2
WSLLAF;202206091830;13.5
WSLLAF;202206091840;13.5
WSLLAF;202206091850;13.7
WSLLAF;202206091900;13.3
WSLLAF;202206091910;12.7
WSLLAF;202206091920;12.3
WSLLAF;202206091930;11.5
WSLLAF;202206091940;11.2
WSLLAF;202206091950;10.7
WSLLAF;202206092000;10.3
WSLLAF;202206092010;10.5
WSLLAF;202206092020;10.1
WSLLAF;202206092030;10.4
WSLLAF;202206092040;10.9
WSLLAF;202206092050;10.8
WSLLAF;202206092100;10.4
WSLLAF;202206092110;10.5
WSLLAF;202206092120;10.4
WSLLAF;202206092130;9.7
WSLLAF;202206092140;9.9
WSLLAF;202206092150;9.7
WSLLAF;202206092200;9.7
WSLLAF;202206092210;9.7
WSLLAF;202206092220;9.7
WSLLAF;202206092230;9.4
WSLLAF;202206092240;9.5
WSLLAF;202206092250;9.7
WSLLAF;202206092300;9.8
WSLLAF;202206092310;9.6
WSLLAF;202206092320;9.4
WSLLAF;202206092330;9.4
WSLLAF;202206092340;9.7
WSLLAF;202206092350;9.4
WSLLAF;202206100000;9.3
WSLLAF;202206100010;9.4
WSLLAF;202206100020;9.6
WSLLAF;202206100030;9.5
WSLLAF;202206100040;9.4
WSLLAF;202206100050;9.4
WSLLAF;202206100100;9.3
WSLLAF;202206100110;9.2
WSLLAF;202206100120;9.1
WSLLAF;202206100130;9.1
WSLLAF;202206100140;9.1
WSLLAF;202206100150;9.2
WSLLAF;202206100200;9.2
WSLLAF;202206100210;9.3
WSLLAF;202206100220;9.7
WSLLAF;202206100230;9.8
WSLLAF;202206100240;9.9
WSLLAF;202206100250;10.0
WSLLAF;202206100300;9.9
WSLLAF;202206100310;9.8
WSLLAF;202206100320;9.9
WSLLAF;202206100330;9.6
WSLLAF;202206100340;9.5
WSLLAF;202206100350;9.5
WSLLAF;202206100400;9.4
WSLLAF;202206100410;9.3
WSLLAF;202206100420;9.6
WSLLAF;202206100430;10.0
WSLLAF;202206100440;10.3
WSLLAF;202206100450;10.7
WSLLAF;202206100500;11.0
WSLLAF;202206100510;11.4
WSLLAF;202206100520;11.9
WSLLAF;202206100530;12.3
WSLLAF;202206100540;12.4
WSLLAF;202206100550;12.7
WSLLAF;202206100600;12.9
WSLLAF;202206100610;13.3
WSLLAF;202206100620;13.7
WSLLAF;202206100630;13.9
WSLLAF;202206100640;14.1
WSLLAF;202206100650;14.2
WSLLAF;202206100700;14.1
WSLLAF;202206100710;14.2
WSLLAF;202206100720;14.4
WSLLAF;202206100730;14.4
WSLLAF;202206100740;14.6
WSLLAF;202206100750;14.9
WSLLAF;202206100800;14.6
WSLLAF;202206100810;14.9
WSLLAF;202206100820;14.9
WSLLAF;202206100830;14.6
WSLLAF;202206100840;14.9
WSLLAF;202206100850;15.2
WSLLAF;202206100900;15.7
WSLLAF;202206100910;16.1
WSLLAF;202206100920;16.1
WSLLAF;202206100930;16.2
WSLLAF;202206100940;16.3
WSLLAF;202206100950;16.8
WSLLAF;202206101000;16.5
WSLLAF;202206101010;16.9
WSLLAF;202206101020;17.0
WSLLAF;202206101030;17.5
WSLLAF;202206101040;17.5
WSLLAF;202206101050;17.5
WSLLAF;202206101100;17.6
WSLLAF;202206101110;17.7
WSLLAF;202206101120;17.3
WSLLAF;202206101130;17.8
WSLLAF;202206101140;18.1
WSLLAF;202206101150;18.3
WSLLAF;202206101200;18.8
WSLLAF;202206101210;18.4
WSLLAF;202206101220;18.6
WSLLAF;202206101230;18.9
WSLLAF;202206101240;19.1
WSLLAF;202206101250;19.2
WSLLAF;202206101300;19.2
WSLLAF;202206101310;19.2
WSLLAF;202206101320;19.5
WSLLAF;202206101330;19.3
WSLLAF;202206101340;19.5
WSLLAF;202206101350;19.6
WSLLAF;202206101400;19.9
WSLLAF;202206101410;20.1
WSLLAF;202206101420;19.8
WSLLAF;202206101430;19.8
WSLLAF;202206101440;20.0
WSLLAF;202206101450;20.2
WSLLAF;202206101500;20.5
WSLLAF;202206101510;19.9
WSLLAF;202206101520;20.0
WSLLAF;202206101530;20.1
WSLLAF;202206101540;20.2
WSLLAF;202206101550;20.3
WSLLAF;202206101600;20.2
WSLLAF;202206101610;20.2
WSLLAF;202206101620;20.1
WSLLAF;202206101630;20.0
WSLLAF;202206101640;20.0
WSLLAF;202206101650;20.0
WSLLAF;202206101700;19.8
WSLLAF;202206101710;19.7
WSLLAF;202206101720;19.4
WSLLAF;202206101730;19.4
WSLLAF;202206101740;19.3
WSLLAF;202206101750;19.2
WSLLAF;202206101800;19.1
WSLLAF;202206101810;18.9
WSLLAF;202206101820;18.7
WSLLAF;202206101830;18.5
WSLLAF;202206101840;18.3
WSLLAF;202206101850;18.0
WSLLAF;202206101900;17.6
WSLLAF;202206101910;17.2
WSLLAF;202206101920;16.9
WSLLAF;202206101930;16.5
WSLLAF;202206101940;16.2
WSLLAF;202206101950;15.9
WSLLAF;202206102000;15.7
WSLLAF;202206102010;15.4
WSLLAF;202206102020;15.2
WSLLAF;202206102030;15.3
WSLLAF;202206102040;15.3
WSLLAF;202206102050;15.3
WSLLAF;202206102100;15.0
WSLLAF;202206102110;15.0
WSLLAF;202206102120;14.9
WSLLAF;202206102130;14.8
WSLLAF;202206102140;14.8
WSLLAF;202206102150;14.6
WSLLAF;202206102200;14.7
WSLLAF;202206102210;14.6
WSLLAF;202206102220;14.4
WSLLAF;202206102230;14.4
WSLLAF;202206102240;14.4
WSLLAF;202206102250;14.7
WSLLAF;202206102300;14.5
WSLLAF;202206102310;14.2
WSLLAF;202206102320;14.5
WSLLAF;202206102330;14.2
WSLLAF;202206102340;13.9
WSLLAF;202206102350;13.7
WSLLAF;202206110000;13.6
WSLLAF;202206110010;13.5
WSLLAF;202206110020;13.5
WSLLAF;202206110030;13.5
WSLLAF;202206110040;13.4
WSLLAF;202206110050;13.3
WSLLAF;202206110100;13.2
WSLLAF;202206110110;13.2
WSLLAF;202206110120;13.0
WSLLAF;202206110130;12.8
WSLLAF;202206110140;12.7
WSLLAF;202206110150;12.4
WSLLAF;202206110200;12.2
WSLLAF;202206110210;12.5
WSLLAF;202206110220;12.6
WSLLAF;202206110230;12.6
WSLLAF;202206110240;12.6
WSLLAF;202206110250;12.6
WSLLAF;202206110300;12.4
WSLLAF;202206110310;12.0
WSLLAF;202206110320;11.7
WSLLAF;202206110330;12.2
WSLLAF;202206110340;12.3
WSLLAF;202206110350;12.2
WSLLAF;202206110400;12.3
WSLLAF;202206110410;12.4
WSLLAF;202206110420;13.0
WSLLAF;202206110430;13.0
WSLLAF;202206110440;14.0
WSLLAF;202206110450;14.8
WSLLAF;202206110500;15.4
WSLLAF;202206110510;16.4
WSLLAF;202206110520;17.1
WSLLAF;202206110530;16.5
WSLLAF;202206110540;16.3
WSLLAF;202206110550;16.7
WSLLAF;202206110600;16.4
WSLLAF;202206110610;16.6
WSLLAF;202206110620;17.9
WSLLAF;202206110630;18.3
WSLLAF;202206110640;17.4
WSLLAF;202206110650;17.2
WSLLAF;202206110700;17.2
WSLLAF;202206110710;17.3
WSLLAF;202206110720;17.3
WSLLAF;202206110730;17.4
WSLLAF;202206110740;17.6
WSLLAF;202206110750;18.1
WSLLAF;202206110800;18.4
WSLLAF;202206110810;18.8
WSLLAF;202206110820;19.1
WSLLAF;202206110830;19.7
WSLLAF;202206110840;19.8
WSLLAF;202206110850;19.7
WSLLAF;202206110900;19.5
WSLLAF;202206110910;19.4
WSLLAF;202206110920;19.8
WSLLAF;202206110930;20.2
WSLLAF;202206110940;20.0
WSLLAF;202206110950;20.2
WSLLAF;202206111000;20.4
WSLLAF;202206111010;20.7
WSLLAF;202206111020;21.1
WSLLAF;202206111030;21.2
WSLLAF;202206111040;21.4
WSLLAF;202206111050;21.5
WSLLAF;202206111100;21.8
WSLLAF;202206111110;22.1
WSLLAF;202206111120;22.0
WSLLAF;202206111130;22.3
WSLLAF;202206111140;22.5
WSLLAF;202206111150;22.8
WSLLAF;202206111200;22.8
WSLLAF;202206111210;22.8
WSLLAF;202206111220;22.8
WSLLAF;202206111230;23.3
WSLLAF;202206111240;23.2
WSLLAF;202206111250;23.2
WSLLAF;202206111300;23.5
WSLLAF;202206111310;23.4
WSLLAF;202206111320;23.6
WSLLAF;202206111330;23.8
WSLLAF;202206111340;24.2
WSLLAF;202206111350;24.3
WSLLAF;202206111400;24.4
WSLLAF;202206111410;24.6
WSLLAF;202206111420;24.9
WSLLAF;202206111430;24.9
WSLLAF;202206111440;25.0
WSLLAF;202206111450;25.1
WSLLAF;202206111500;25.3
WSLLAF;202206111510;25.4
WSLLAF;202206111520;25.4
WSLLAF;202206111530;25.7
WSLLAF;202206111540;25.3
WSLLAF;202206111550;25.3
WSLLAF;202206111600;25.6
WSLLAF;202206111610;25.4
WSLLAF;202206111620;25.3
WSLLAF;202206111630;25.3
WSLLAF;202206111640;25.4
WSLLAF;202206111650;25.1
WSLLAF;202206111700;25.0
WSLLAF;202206111710;24.9
WSLLAF;202206111720;24.6
WSLLAF;202206111730;24.4
WSLLAF;202206111740;24.2
WSLLAF;202206111750;24.1
WSLLAF;202206111800;23.8
WSLLAF;202206111810;23.5
WSLLAF;202206111820;23.4
WSLLAF;202206111830;23.1
WSLLAF;202206111840;22.4
WSLLAF;202206111850;21.9
WSLLAF;202206111900;21.3
WSLLAF;202206111910;20.9
WSLLAF;202206111920;20.4
WSLLAF;202206111930;20.1
WSLLAF;202206111940;20.0
WSLLAF;202206111950;20.0
WSLLAF;202206112000;20.1
WSLLAF;202206112010;20.0
WSLLAF;202206112020;19.4
